user_id,country,device,campaign,clicked,amount
30340,UK,Desktop,Festive,0,24.08
29364,Canada,Mobile,Summer,0,471.82
24149,USA,Desktop,Summer,0,181.97
41934,USA,Desktop,Summer,1,188.85
71160,USA,Mobile,Referral,1,147.82
87053,Canada,Desktop,Summer,1,358.06
82266,India,Mobile,Launch,1,29.69
83184,Germany,Desktop,Retargeting,1,488.89
59068,Germany,Mobile,Launch,0,20.73
54154,USA,Mobile,Referral,1,361.8
90591,Canada,Tablet,Festive,1,460.23
92649,USA,Mobile,Referral,0,69.96
27557,UK,Desktop,Summer,1,225.25
96246,USA,Tablet,Summer,0,150.62
33304,UK,Tablet,Retargeting,1,393.23
32569,India,Mobile,Launch,0,267.96
71252,UK,Mobile,Retargeting,1,125.89
14712,India,Tablet,Summer,0,361.88
79300,Germany,Desktop,Retargeting,0,72.21
15830,India,Desktop,Festive,0,465.04
53897,Canada,Desktop,Referral,1,244.96
58053,USA,Mobile,Retargeting,1,282.45
51177,India,Tablet,Retargeting,0,328.2
63135,India,Mobile,Retargeting,0,64.69
68388,India,Tablet,Summer,0,309.64
97263,India,Tablet,Launch,0,273.6
46583,Canada,Mobile,Referral,0,276.79
60784,UK,Mobile,Launch,1,10.1
57841,Germany,Desktop,Summer,0,234.47
20509,UK,Mobile,Referral,1,23.34
38899,Germany,Mobile,Retargeting,0,351.48
85073,USA,Desktop,Festive,1,217.42
61862,Canada,Mobile,Retargeting,1,215.05
83179,Germany,Tablet,Retargeting,1,104.0
15742,USA,Desktop,Summer,0,317.76
83384,Canada,Desktop,Summer,1,205.96
42966,Germany,Tablet,Launch,1,192.36
28273,UK,Tablet,Summer,0,86.32
41096,UK,Desktop,Festive,0,439.92
97663,USA,Desktop,Launch,1,145.53
70896,India,Tablet,Retargeting,0,342.36
37184,Germany,Desktop,Referral,1,66.14
11319,India,Desktop,Retargeting,1,91.95
15710,India,Mobile,Launch,1,307.58
16562,Germany,Desktop,Summer,1,444.66
16656,UK,Desktop,Retargeting,0,223.91
27822,Canada,Tablet,Retargeting,1,205.06
66473,Germany,Tablet,Referral,0,361.45
41661,India,Tablet,Referral,0,180.5
50435,Germany,Mobile,Retargeting,0,366.15
99491,India,Desktop,Retargeting,1,265.36
95486,Canada,Tablet,Retargeting,1,121.53
64257,Germany,Mobile,Festive,0,437.11
85992,USA,Desktop,Referral,0,366.06
87973,Germany,Tablet,Launch,1,293.64
20808,Germany,Tablet,Festive,1,355.8
84617,India,Desktop,Referral,1,74.64
78974,Germany,Mobile,Retargeting,0,146.96
96657,Canada,Desktop,Retargeting,0,372.58
68604,Germany,Tablet,Launch,0,182.28
11598,USA,Mobile,Retargeting,0,362.64
15862,Canada,Desktop,Launch,0,412.44
60470,Germany,Tablet,Summer,1,277.06
40537,Germany,Tablet,Festive,0,425.1
41758,India,Mobile,Launch,1,450.23
91379,UK,Tablet,Retargeting,0,216.47
39770,Germany,Desktop,Referral,1,196.97
28006,UK,Tablet,Referral,0,120.67
69098,USA,Desktop,Referral,0,423.94
38378,Canada,Tablet,Launch,1,112.5
52070,India,Desktop,Summer,1,91.01
25220,India,Tablet,Festive,1,460.04
21630,Germany,Tablet,Festive,0,246.36
95820,Canada,Mobile,Referral,0,490.21
92712,Germany,Tablet,Festive,0,377.39
91285,India,Tablet,Summer,1,282.6
94775,Canada,Desktop,Referral,1,130.22
89095,Canada,Tablet,Launch,0,431.69
61099,USA,Tablet,Festive,0,291.16
30688,Canada,Mobile,Retargeting,0,481.26
32387,UK,Mobile,Launch,0,434.15
19231,UK,Tablet,Referral,1,170.59
76622,USA,Desktop,Retargeting,0,338.63
93122,Germany,Mobile,Festive,1,87.14
85667,UK,Tablet,Referral,0,387.14
35225,UK,Desktop,Launch,0,368.08
41365,USA,Mobile,Referral,0,153.3
91160,UK,Desktop,Festive,0,296.28
76231,Canada,Mobile,Festive,1,318.09
94022,Germany,Tablet,Launch,0,40.81
33161,Canada,Mobile,Launch,1,120.22
57242,USA,Mobile,Launch,0,47.62
46808,Germany,Desktop,Summer,0,482.75
92016,Germany,Tablet,Summer,0,123.58
85603,Canada,Desktop,Festive,1,446.37
63992,India,Tablet,Retargeting,1,227.13
78378,UK,Tablet,Launch,1,206.46
44212,Germany,Tablet,Launch,0,385.92
98538,Canada,Desktop,Retargeting,0,459.46
38936,UK,Tablet,Launch,0,371.75
87841,India,Mobile,Summer,0,68.17
28359,UK,Tablet,Referral,0,166.05
80355,Germany,Desktop,Summer,0,288.62
82364,USA,Mobile,Launch,1,98.37
32966,UK,Desktop,Festive,1,340.88
62461,Canada,Desktop,Launch,0,115.06
51694,Canada,Mobile,Retargeting,0,297.62
70863,Canada,Mobile,Launch,1,165.37
69964,Canada,Desktop,Festive,1,392.65
75400,Canada,Mobile,Launch,0,211.14
93143,USA,Desktop,Retargeting,0,364.26
99946,India,Mobile,Referral,0,207.64
39942,USA,Tablet,Referral,1,108.38
41529,Germany,Mobile,Referral,1,397.14
88016,Canada,Mobile,Festive,1,209.19
53852,Canada,Mobile,Summer,0,320.38
25098,Germany,Mobile,Summer,1,316.62
20239,UK,Tablet,Summer,1,128.44
37989,Germany,Desktop,Referral,0,79.5
88368,UK,Tablet,Summer,1,381.81
19387,UK,Mobile,Retargeting,1,488.41
85575,USA,Mobile,Summer,0,81.95
13306,Germany,Mobile,Festive,0,88.65
92636,UK,Tablet,Retargeting,0,232.85
94110,USA,Tablet,Festive,1,141.78
40668,Canada,Desktop,Launch,0,23.77
79858,USA,Mobile,Retargeting,1,326.33
91420,USA,Mobile,Referral,0,180.56
67871,UK,Mobile,Referral,1,82.14
78741,USA,Desktop,Summer,0,143.94
93377,Canada,Desktop,Retargeting,1,150.52
16148,Germany,Tablet,Retargeting,0,372.17
47281,Germany,Mobile,Retargeting,1,232.93
69420,UK,Desktop,Retargeting,1,342.23
89602,UK,Tablet,Launch,1,270.18
86969,India,Desktop,Summer,0,481.6
32172,UK,Mobile,Festive,0,287.07
82550,Canada,Tablet,Summer,1,477.24
16433,Canada,Desktop,Referral,0,346.88
72004,Canada,Desktop,Referral,0,82.77
81126,India,Mobile,Launch,1,290.76
30471,Canada,Desktop,Summer,1,386.98
70465,USA,Tablet,Launch,0,451.74
62280,UK,Tablet,Summer,1,152.23
60632,India,Desktop,Launch,0,39.35
60141,Germany,Mobile,Festive,1,305.51
42956,UK,Desktop,Retargeting,0,489.33
59749,USA,Tablet,Referral,1,126.97
71235,Canada,Mobile,Retargeting,1,86.41
37246,UK,Tablet,Festive,0,475.73
56933,India,Mobile,Retargeting,1,172.09
26956,India,Tablet,Summer,0,64.05
37928,Germany,Mobile,Launch,0,433.83
11240,UK,Mobile,Summer,0,248.75
74896,Germany,Desktop,Launch,1,359.98
73267,India,Desktop,Referral,0,216.4
99208,Germany,Tablet,Retargeting,0,326.69
15160,Canada,Desktop,Referral,0,186.74
21858,India,Desktop,Festive,0,449.5
67101,USA,Mobile,Launch,0,489.7
48094,India,Tablet,Festive,0,468.59
83511,Canada,Desktop,Festive,1,426.3
39868,USA,Mobile,Referral,1,499.27
51756,USA,Tablet,Retargeting,0,362.27
46373,UK,Mobile,Launch,0,471.35
95243,UK,Desktop,Festive,0,175.11
53143,Canada,Desktop,Summer,0,98.59
17940,Canada,Mobile,Summer,0,65.76
90498,USA,Tablet,Retargeting,1,299.05
48331,UK,Desktop,Retargeting,1,491.82
41936,Germany,Mobile,Festive,0,209.99
54920,Canada,Tablet,Launch,1,372.54
45842,UK,Desktop,Retargeting,1,97.36
12676,India,Tablet,Launch,1,102.9
71515,UK,Desktop,Retargeting,1,255.35
42909,Canada,Tablet,Summer,0,95.97
21960,Germany,Mobile,Retargeting,1,235.23
36515,UK,Desktop,Festive,1,153.56
37208,UK,Desktop,Festive,1,234.0
41720,USA,Desktop,Retargeting,0,313.01
12669,Germany,Tablet,Referral,1,74.56
28090,UK,Desktop,Festive,0,317.38
41565,Germany,Mobile,Retargeting,0,147.79
72646,USA,Mobile,Launch,1,338.02
72996,Germany,Mobile,Retargeting,0,490.63
76344,Germany,Tablet,Summer,0,187.2
65539,Canada,Tablet,Launch,1,470.14
92145,UK,Mobile,Festive,1,266.74
66942,Germany,Tablet,Launch,1,150.23
91372,Germany,Desktop,Retargeting,1,123.27
79815,Germany,Mobile,Festive,0,411.36
85338,UK,Mobile,Launch,1,428.58
53281,USA,Tablet,Retargeting,1,310.71
79763,USA,Desktop,Retargeting,0,456.65
78652,Canada,Mobile,Referral,0,187.43
47858,Germany,Desktop,Launch,0,35.64
95528,India,Tablet,Referral,0,474.42
12746,Canada,Desktop,Summer,1,198.66
78463,Germany,Desktop,Retargeting,0,153.58
65765,Canada,Desktop,Launch,0,125.32
92391,UK,Mobile,Referral,1,13.03
94541,USA,Mobile,Summer,1,482.35
22909,India,Tablet,Retargeting,0,288.52
17657,Germany,Mobile,Festive,1,355.2
32471,Germany,Tablet,Summer,1,350.06
36909,USA,Tablet,Summer,0,182.74
90758,UK,Desktop,Retargeting,1,412.63
92638,India,Mobile,Festive,1,84.23
57945,Germany,Mobile,Festive,1,125.45
62678,Canada,Tablet,Launch,1,39.47
14641,India,Desktop,Summer,1,261.17
51417,UK,Tablet,Launch,1,234.51
93424,USA,Desktop,Referral,0,144.43
38389,UK,Tablet,Referral,0,24.41
80875,India,Desktop,Festive,1,264.37
21771,Germany,Mobile,Retargeting,0,280.71
25090,Germany,Tablet,Retargeting,1,86.47
53663,India,Desktop,Retargeting,0,262.16
21449,UK,Tablet,Summer,1,451.21
57032,Canada,Mobile,Referral,0,41.0
33584,Canada,Desktop,Festive,1,338.29
61046,USA,Desktop,Launch,1,348.54
80775,USA,Tablet,Launch,0,475.23
64854,UK,Desktop,Summer,1,472.32
52390,India,Mobile,Launch,0,116.42
13135,UK,Mobile,Launch,1,174.53
76698,USA,Mobile,Retargeting,0,45.33
96979,UK,Mobile,Referral,1,395.93
77871,Canada,Tablet,Summer,1,275.49
18814,UK,Desktop,Summer,1,335.87
79891,Germany,Tablet,Referral,1,232.84
27946,Canada,Desktop,Summer,1,12.9
30361,Canada,Mobile,Festive,0,489.07
18946,India,Tablet,Festive,1,308.03
62865,Canada,Tablet,Referral,0,261.16
98925,Germany,Mobile,Retargeting,1,179.22
85772,UK,Mobile,Festive,0,111.86
77238,India,Mobile,Retargeting,0,313.91
30518,UK,Desktop,Launch,0,498.77
56184,Canada,Desktop,Festive,1,261.1
68522,UK,Desktop,Referral,0,62.72
67997,USA,Mobile,Launch,1,73.95
61905,UK,Tablet,Retargeting,1,33.97
68188,Canada,Desktop,Festive,0,184.69
25409,Germany,Desktop,Referral,0,308.65
58611,Germany,Desktop,Retargeting,0,340.86
99733,Germany,Desktop,Retargeting,1,477.6
82358,Germany,Mobile,Retargeting,1,241.39
98979,USA,Tablet,Summer,1,452.86
45113,India,Mobile,Summer,0,141.29
85310,Germany,Tablet,Festive,0,148.55
27948,Canada,Tablet,Summer,0,369.94
82462,USA,Mobile,Festive,0,311.19
52718,Canada,Mobile,Launch,0,408.18
18799,UK,Mobile,Retargeting,0,326.42
26479,UK,Tablet,Launch,1,151.04
30087,USA,Tablet,Festive,0,186.43
41153,India,Mobile,Launch,0,228.58
19410,Germany,Mobile,Summer,1,418.54
15709,India,Desktop,Summer,1,65.07
15211,India,Mobile,Referral,1,157.19
82291,USA,Tablet,Referral,0,480.04
11941,India,Mobile,Summer,0,442.55
14745,Canada,Tablet,Retargeting,0,279.82
92592,Germany,Tablet,Festive,0,471.01
20162,India,Tablet,Retargeting,0,482.41
61825,Germany,Mobile,Festive,1,239.36
82966,Canada,Mobile,Referral,1,389.68
36032,UK,Desktop,Summer,0,303.12
31815,India,Mobile,Launch,0,470.99
42907,India,Tablet,Referral,0,397.6
28434,UK,Desktop,Festive,0,278.19
25671,UK,Tablet,Retargeting,1,86.4
12465,USA,Mobile,Launch,0,243.62
97840,Canada,Tablet,Referral,1,206.83
91727,USA,Tablet,Retargeting,0,375.94
22589,Germany,Desktop,Festive,0,270.87
15154,India,Desktop,Retargeting,0,482.41
84262,Germany,Mobile,Festive,1,362.87
98765,Germany,Mobile,Referral,0,14.17
36017,India,Desktop,Festive,1,411.38
61789,Germany,Mobile,Festive,1,348.83
76501,Canada,Desktop,Launch,0,271.41
57006,Germany,Tablet,Festive,0,381.67
31528,Canada,Desktop,Referral,1,193.33
47999,Canada,Desktop,Referral,1,341.35
93732,USA,Mobile,Launch,0,37.52
61585,UK,Desktop,Referral,0,274.15
37737,UK,Mobile,Summer,0,167.3
75293,Canada,Desktop,Retargeting,0,415.55
10579,Germany,Mobile,Festive,1,365.31
17236,Germany,Tablet,Launch,0,180.59
50933,USA,Tablet,Summer,1,347.4
97319,UK,Mobile,Festive,0,54.24
19154,USA,Tablet,Referral,1,57.72
51528,Canada,Desktop,Summer,0,86.8
91165,India,Desktop,Retargeting,0,264.78
68403,USA,Desktop,Summer,1,32.6
77978,USA,Tablet,Summer,1,261.75
55022,India,Tablet,Referral,1,305.4
77881,UK,Mobile,Summer,1,341.79
20622,UK,Mobile,Retargeting,0,96.8
60739,UK,Desktop,Festive,0,39.6
16691,USA,Mobile,Festive,1,276.5
75984,UK,Desktop,Festive,1,194.38
47232,Canada,Tablet,Festive,0,359.55
64129,Canada,Tablet,Summer,1,348.36
31322,UK,Tablet,Referral,1,447.37
20146,Canada,Desktop,Festive,0,394.26
31298,USA,Tablet,Referral,1,367.37
64810,USA,Mobile,Festive,0,484.35
58736,USA,Mobile,Summer,1,136.27
53358,UK,Desktop,Launch,0,172.79
27694,Germany,Desktop,Launch,1,492.93
76595,UK,Mobile,Launch,0,184.92
93776,UK,Tablet,Summer,1,157.84
87026,USA,Desktop,Retargeting,0,402.81
54184,Canada,Mobile,Festive,0,240.4
88099,UK,Mobile,Retargeting,0,388.79
15654,Canada,Tablet,Retargeting,1,53.75
69670,UK,Tablet,Referral,0,369.22
41588,Canada,Desktop,Referral,0,413.55
57991,Canada,Tablet,Referral,1,401.55
91890,Canada,Mobile,Referral,0,127.41
42113,India,Desktop,Launch,1,464.7
58541,Canada,Mobile,Festive,1,30.98
72799,UK,Desktop,Launch,0,151.06
74439,USA,Desktop,Retargeting,1,423.58
48139,Canada,Desktop,Launch,0,191.53
23861,USA,Tablet,Festive,0,71.08
95977,Canada,Tablet,Referral,1,191.23
90703,UK,Tablet,Festive,0,269.84
87899,Germany,Desktop,Summer,1,407.78
35136,Canada,Tablet,Referral,1,471.58
80966,USA,Desktop,Summer,0,133.69
20100,India,Tablet,Launch,0,451.51
63875,UK,Mobile,Referral,0,50.93
70680,USA,Mobile,Summer,0,441.47
68722,UK,Desktop,Referral,0,180.68
54147,USA,Mobile,Referral,0,308.65
62751,UK,Desktop,Festive,1,173.71
85439,Germany,Tablet,Referral,0,236.15
11368,Germany,Mobile,Referral,0,177.24
80360,Germany,Desktop,Festive,1,439.94
61560,Germany,Tablet,Festive,1,350.46
92860,India,Mobile,Summer,1,415.9
76922,Canada,Tablet,Festive,1,238.16
80049,Canada,Mobile,Summer,1,165.02
96861,India,Desktop,Festive,0,470.9
75308,Canada,Mobile,Referral,1,457.78
36765,Germany,Desktop,Retargeting,1,157.74
95130,USA,Tablet,Summer,1,234.22
20606,India,Desktop,Referral,0,303.81
35254,USA,Mobile,Launch,1,42.95
76354,India,Desktop,Retargeting,1,448.39
81308,Canada,Desktop,Referral,0,39.22
18333,India,Tablet,Referral,1,353.15
44819,India,Mobile,Summer,0,125.87
49429,UK,Mobile,Festive,1,473.49
30837,USA,Mobile,Festive,1,387.7
63663,UK,Mobile,Retargeting,0,493.25
91143,Canada,Desktop,Summer,1,486.85
40426,Canada,Tablet,Summer,0,471.05
57449,Canada,Desktop,Summer,1,464.44
14729,India,Tablet,Launch,0,251.02
63033,Canada,Mobile,Launch,1,421.92
99963,USA,Desktop,Referral,1,120.31
97817,India,Mobile,Referral,0,245.36
98923,Germany,Tablet,Launch,1,260.57
56914,USA,Tablet,Summer,1,57.63
11517,India,Desktop,Summer,0,178.26
83764,USA,Mobile,Referral,0,51.13
69010,Canada,Tablet,Launch,1,463.25
28732,Canada,Desktop,Festive,1,72.57
37895,Canada,Desktop,Summer,1,465.18
23376,UK,Tablet,Summer,1,229.74
65985,USA,Desktop,Summer,1,87.41
85909,India,Mobile,Festive,0,450.4
35317,USA,Desktop,Festive,1,285.95
34446,USA,Mobile,Launch,0,267.52
95844,USA,Tablet,Summer,0,237.15
52977,Canada,Mobile,Retargeting,0,131.06
12209,USA,Mobile,Referral,0,390.56
95778,USA,Desktop,Retargeting,0,64.12
53147,Canada,Desktop,Retargeting,0,16.74
35870,India,Tablet,Retargeting,0,338.04
38827,India,Mobile,Summer,0,159.45
27757,India,Desktop,Festive,1,306.93
28917,UK,Desktop,Launch,1,131.2
73802,UK,Desktop,Summer,1,188.85
73901,Canada,Mobile,Summer,1,193.0
26303,India,Mobile,Festive,0,465.32
18888,USA,Tablet,Launch,0,476.71
67141,UK,Mobile,Launch,1,194.51
71828,USA,Desktop,Referral,0,497.37
20674,Canada,Mobile,Summer,1,285.53
36055,Canada,Desktop,Retargeting,0,132.35
10834,UK,Tablet,Referral,0,391.42
76102,Canada,Mobile,Summer,0,379.34
56828,Germany,Tablet,Referral,0,280.12
25963,USA,Desktop,Summer,1,302.15
77273,Canada,Mobile,Launch,0,251.41
85423,Germany,Tablet,Referral,1,48.79
74398,USA,Tablet,Festive,0,469.79
98478,Canada,Mobile,Launch,1,191.96
94445,India,Desktop,Retargeting,1,283.15
24161,UK,Mobile,Launch,0,109.71
28159,UK,Tablet,Summer,0,453.83
20941,India,Tablet,Summer,0,385.45
22679,UK,Tablet,Summer,0,159.97
52155,Germany,Mobile,Festive,1,101.96
16386,USA,Desktop,Referral,0,50.31
59891,India,Tablet,Launch,0,322.0
94785,USA,Mobile,Retargeting,1,43.83
18354,UK,Desktop,Referral,0,121.72
33103,Germany,Desktop,Summer,1,147.21
65675,Canada,Mobile,Retargeting,0,422.61
31118,Germany,Tablet,Retargeting,0,366.55
83461,Germany,Tablet,Retargeting,1,377.37
94967,Germany,Mobile,Summer,0,135.57
92425,Germany,Mobile,Retargeting,0,490.22
39298,Germany,Tablet,Festive,0,441.68
41421,India,Mobile,Summer,0,17.55
99258,UK,Desktop,Referral,0,466.41
80300,USA,Tablet,Retargeting,0,387.17
73977,UK,Mobile,Launch,1,271.21
73680,Germany,Tablet,Referral,1,225.88
89894,USA,Tablet,Launch,0,424.24
29013,USA,Desktop,Festive,0,48.29
37379,Germany,Mobile,Retargeting,1,368.87
86731,Canada,Tablet,Launch,1,260.13
51292,UK,Mobile,Launch,0,287.73
18359,Canada,Desktop,Retargeting,0,322.05
98172,India,Desktop,Launch,0,151.98
41352,Canada,Tablet,Launch,0,171.89
33162,UK,Tablet,Retargeting,0,14.55
51527,UK,Tablet,Summer,0,359.62
93355,India,Mobile,Retargeting,1,318.39
12841,Canada,Desktop,Retargeting,0,53.92
70704,Germany,Tablet,Retargeting,0,15.8
41752,India,Tablet,Launch,1,11.72
53955,Germany,Tablet,Launch,0,254.68
90488,Germany,Desktop,Summer,1,459.59
25991,UK,Tablet,Retargeting,0,147.63
63418,India,Mobile,Summer,1,63.71
88565,India,Desktop,Retargeting,0,37.56
77606,Canada,Tablet,Festive,0,50.48
25478,Canada,Desktop,Launch,0,104.02
66485,Germany,Desktop,Retargeting,0,221.29
76835,India,Desktop,Launch,1,174.79
38279,UK,Desktop,Summer,1,400.99
85891,USA,Mobile,Retargeting,1,421.69
93584,UK,Mobile,Retargeting,0,148.73
69899,Canada,Tablet,Launch,1,158.34
68426,USA,Tablet,Referral,1,150.04
88866,India,Mobile,Summer,0,125.64
99045,Germany,Desktop,Launch,1,74.89
51076,India,Tablet,Summer,1,281.12
38911,Canada,Desktop,Launch,0,96.86
90965,Germany,Mobile,Launch,1,122.97
24417,Germany,Desktop,Retargeting,0,68.64
14265,India,Desktop,Launch,1,361.2
77615,USA,Mobile,Referral,0,259.4
97453,Germany,Mobile,Summer,0,260.04
54751,India,Mobile,Festive,1,400.17
30245,Canada,Desktop,Festive,0,435.09
87235,Germany,Desktop,Summer,0,349.41
84387,UK,Tablet,Summer,0,457.53
10978,USA,Mobile,Launch,0,345.71
90262,India,Tablet,Launch,0,344.14
45403,Canada,Desktop,Summer,1,341.37
64839,India,Mobile,Festive,1,448.13
83228,India,Desktop,Referral,1,384.49
58456,India,Tablet,Summer,1,146.98
15554,Canada,Mobile,Retargeting,1,351.1
98384,India,Mobile,Referral,0,489.0
65688,Germany,Mobile,Summer,0,379.68
56737,Germany,Desktop,Summer,1,299.47
63703,Germany,Mobile,Referral,0,36.02
21959,Germany,Mobile,Summer,0,10.72
37749,USA,Mobile,Retargeting,0,452.28
37939,Germany,Desktop,Festive,0,163.22
24924,UK,Tablet,Retargeting,1,28.44
35228,Germany,Mobile,Festive,1,213.36
79969,USA,Tablet,Retargeting,1,469.1
96971,UK,Tablet,Referral,1,192.6
95327,USA,Tablet,Festive,1,408.01
61512,USA,Desktop,Referral,0,91.65
91587,UK,Desktop,Retargeting,1,100.47
83396,Germany,Mobile,Retargeting,1,346.9
45951,India,Tablet,Referral,1,318.36
38993,UK,Desktop,Referral,0,149.84
38788,Canada,Mobile,Festive,0,81.66
20647,UK,Desktop,Retargeting,1,368.12
59772,Germany,Desktop,Retargeting,0,238.39
60036,Germany,Tablet,Launch,1,164.85
20343,USA,Mobile,Retargeting,1,390.08
15066,India,Desktop,Summer,0,255.07
49500,UK,Tablet,Launch,0,486.4
46790,India,Mobile,Referral,1,185.8
40667,Germany,Mobile,Launch,0,449.77
82861,USA,Desktop,Launch,1,406.87
34590,USA,Desktop,Summer,1,18.76
21704,India,Mobile,Launch,1,36.25
17339,Germany,Desktop,Referral,1,329.36
88740,USA,Tablet,Summer,1,208.31
36090,USA,Tablet,Launch,0,243.22
96603,USA,Tablet,Retargeting,0,137.91
37030,Canada,Tablet,Launch,1,376.68
56461,India,Mobile,Referral,0,335.43
77823,UK,Mobile,Summer,1,371.56
19723,Canada,Mobile,Referral,1,457.31
64886,Canada,Tablet,Launch,1,473.46
27092,Canada,Desktop,Referral,1,361.99
29922,UK,Tablet,Summer,1,412.43
28169,Canada,Desktop,Festive,0,150.84
45794,India,Tablet,Referral,1,247.38
52865,UK,Mobile,Referral,0,82.63
98866,UK,Tablet,Launch,1,193.46
33760,USA,Tablet,Referral,1,372.8
87795,UK,Mobile,Summer,0,382.48
50016,USA,Mobile,Retargeting,0,479.06
51400,Germany,Desktop,Summer,0,284.16
75339,India,Tablet,Retargeting,1,206.19
19211,India,Mobile,Retargeting,1,117.61
25646,Germany,Mobile,Referral,0,70.04
85529,Germany,Desktop,Launch,0,351.36
59180,USA,Desktop,Retargeting,1,169.09
29659,India,Desktop,Retargeting,1,434.6
28635,India,Tablet,Referral,1,138.3
55181,India,Tablet,Retargeting,1,376.74
65327,UK,Tablet,Festive,1,180.09
49217,Germany,Desktop,Referral,0,238.67
75362,Germany,Tablet,Festive,1,136.13
19712,Canada,Desktop,Festive,0,222.96
43567,Germany,Tablet,Festive,1,483.69
20785,Germany,Mobile,Launch,1,80.07
45855,India,Mobile,Launch,0,84.83
88635,USA,Mobile,Summer,0,138.42
89017,Germany,Tablet,Festive,1,439.55
22013,USA,Mobile,Launch,1,307.97
46011,USA,Desktop,Summer,0,112.07
98422,Germany,Desktop,Launch,0,438.87
70574,UK,Tablet,Referral,1,421.35
44290,UK,Mobile,Summer,1,31.61
29307,Germany,Mobile,Retargeting,0,95.03
32749,UK,Mobile,Launch,0,26.47
38991,Germany,Desktop,Launch,1,285.16
35282,Canada,Mobile,Festive,1,356.16
43842,India,Mobile,Retargeting,0,82.84
41806,Canada,Mobile,Launch,0,274.56
90105,India,Mobile,Summer,0,439.95
37555,India,Tablet,Launch,0,398.93
76444,India,Desktop,Referral,1,286.23
87974,UK,Mobile,Launch,0,327.61
80630,India,Mobile,Summer,0,61.1
96389,UK,Desktop,Summer,1,306.53
25011,Germany,Mobile,Summer,0,303.07
70328,Canada,Desktop,Referral,1,440.68
45538,UK,Desktop,Launch,1,443.91
63681,UK,Mobile,Summer,1,496.74
73070,USA,Mobile,Summer,0,319.13
72842,UK,Tablet,Retargeting,0,214.79
28472,UK,Desktop,Summer,0,368.28
71024,UK,Desktop,Festive,1,154.19
91767,Canada,Desktop,Launch,1,140.04
42433,USA,Desktop,Retargeting,0,76.2
43351,UK,Tablet,Summer,0,54.76
26238,UK,Tablet,Retargeting,0,26.25
48675,Germany,Tablet,Festive,0,393.16
45435,USA,Tablet,Festive,1,253.78
16284,India,Tablet,Referral,1,116.97
37600,India,Mobile,Festive,0,302.79
96446,USA,Mobile,Referral,0,407.17
40679,Canada,Desktop,Retargeting,1,475.76
61627,Canada,Mobile,Referral,0,412.33
35922,USA,Tablet,Summer,1,50.55
12014,India,Mobile,Summer,1,32.38
56994,Canada,Tablet,Retargeting,1,331.49
39981,UK,Tablet,Launch,1,388.49
15857,UK,Tablet,Launch,0,278.21
77036,Germany,Tablet,Summer,0,274.41
64122,Germany,Mobile,Referral,1,142.27
68720,India,Mobile,Referral,0,445.29
25180,USA,Mobile,Launch,0,437.56
28407,USA,Mobile,Referral,1,425.13
32056,India,Mobile,Retargeting,0,52.91
89323,UK,Mobile,Festive,1,201.56
63522,India,Mobile,Festive,0,473.22
27766,UK,Tablet,Referral,0,468.73
68010,UK,Desktop,Summer,0,195.0
19766,India,Mobile,Festive,0,231.24
90240,India,Desktop,Festive,0,62.56
32650,Canada,Desktop,Festive,0,199.8
66927,India,Mobile,Festive,1,488.04
75988,Germany,Tablet,Retargeting,1,58.51
19399,Canada,Desktop,Retargeting,1,412.4
61880,Germany,Mobile,Festive,1,104.83
40266,India,Mobile,Launch,1,466.75
26224,Germany,Mobile,Referral,1,263.29
71319,UK,Tablet,Summer,0,421.89
17572,India,Desktop,Summer,1,158.27
15653,UK,Tablet,Retargeting,0,42.43
98080,Canada,Desktop,Launch,1,15.3
74984,USA,Desktop,Retargeting,1,234.29
85615,India,Mobile,Festive,1,200.17
76017,India,Mobile,Retargeting,0,234.66
13479,UK,Mobile,Referral,0,35.18
27010,Germany,Tablet,Summer,1,422.82
66850,USA,Mobile,Retargeting,1,481.08
44220,UK,Mobile,Retargeting,0,246.96
80060,UK,Desktop,Retargeting,0,224.25
47971,UK,Desktop,Festive,0,209.4
79363,USA,Mobile,Summer,0,181.29
27059,Germany,Desktop,Launch,0,183.38
89667,USA,Desktop,Launch,0,498.7
34380,USA,Desktop,Referral,1,186.06
60323,Germany,Tablet,Referral,1,370.82
10169,India,Mobile,Festive,0,399.73
74391,Germany,Mobile,Launch,1,39.4
32911,UK,Desktop,Retargeting,0,356.36
54376,USA,Desktop,Festive,1,305.02
12176,UK,Mobile,Retargeting,1,296.53
84253,USA,Desktop,Festive,1,43.46
61562,UK,Desktop,Summer,1,225.63
88718,UK,Tablet,Launch,0,138.14
47647,UK,Desktop,Summer,1,253.88
23850,UK,Tablet,Festive,0,442.27
11908,USA,Tablet,Launch,1,459.24
75429,USA,Mobile,Referral,1,110.12
89569,Germany,Tablet,Launch,0,31.06
68692,USA,Mobile,Launch,0,369.79
56054,USA,Tablet,Festive,0,69.23
54118,USA,Tablet,Summer,0,395.53
79978,Germany,Tablet,Referral,1,203.72
18734,Germany,Mobile,Festive,1,123.45
95937,UK,Desktop,Launch,0,347.72
10855,Germany,Tablet,Referral,0,178.11
50897,Germany,Tablet,Launch,1,139.57
69583,Germany,Mobile,Retargeting,1,429.56
51478,UK,Mobile,Festive,1,386.48
97787,Germany,Desktop,Referral,0,464.67
47826,India,Desktop,Festive,0,343.7
88868,USA,Tablet,Festive,0,437.04
62351,Germany,Desktop,Festive,0,359.06
